user_id,txn_date,txn_amount,channel,txn_type,txn_id
U100419,2025-06-08,392.68,Agent,send,T011616
U102278,2025-05-15,460.08,USSD,loan,T011617
U102779,2025-06-23,34.86,Agent,bill,T011618
U102698,2025-06-22,76.62,App,topup,T011619
U102146,2025-06-30,535.62,Agent,send,T011620
U102468,2025-06-14,19.51,USSD,send,T011621
U101616,2025-07-06,665.74,USSD,topup,T011622
U102461,2025-05-27,860.03,Agent,topup,T011623
U100040,2025-07-05,271.8,App,send,T011624
U102299,2025-07-21,366.28,App,bill,T011625
U100655,2025-07-26,478.65,App,send,T011626
U102252,2025-05-24,439.07,USSD,bill,T011627
U101683,2025-05-11,491.79,App,topup,T011628
U101124,2025-07-03,108.36,Agent,loan,T011629
U101373,2025-05-14,727.84,Agent,topup,T011630
U102114,2025-07-27,312.93,App,send,T011631
U102771,2025-06-12,567.41,Agent,topup,T011632
U100653,2025-05-09,182.13,Agent,topup,T011633
U102828,2025-07-12,875.54,USSD,bill,T011634
U100112,2025-05-03,717.33,USSD,loan,T011635
U100351,2025-05-13,852.22,Agent,topup,T011636
U102840,2025-07-24,128.83,App,loan,T011637
U101576,2025-06-05,701.27,USSD,loan,T011638
U100269,2025-06-14,552.19,Agent,topup,T011639
U101427,2025-06-05,803.85,USSD,send,T011640
U101206,2025-06-15,220.16,App,send,T011641
U102901,2025-05-16,483.16,USSD,bill,T011642
U101546,2025-07-13,736.24,USSD,send,T011643
U102096,2025-05-01,175.71,Agent,send,T011644
U102262,2025-06-25,414.5,USSD,send,T011645
U102155,2025-07-05,494.93,App,topup,T011646
U101393,2025-07-18,224.74,Agent,bill,T011647
U101811,2025-06-04,862.23,App,bill,T011648
U100634,2025-06-11,906.3,Agent,bill,T011649
U101901,2025-06-25,60.12,App,loan,T011650
U101490,2025-06-24,569.14,USSD,topup,T011651
U101294,2025-05-17,478.7,USSD,topup,T011652
U101963,2025-06-12,842.23,Agent,topup,T011653
U102463,2025-07-25,2.83,USSD,loan,T011654
U102359,2025-05-01,953.17,Agent,send,T011655
U100284,2025-06-16,728.77,App,send,T011656
U102660,2025-07-04,988.59,USSD,send,T011657
U100741,2025-06-24,702.59,Agent,send,T011658
U101568,2025-06-02,489.68,USSD,loan,T011659
U100740,2025-07-24,817.5,App,topup,T011660
U100593,2025-06-01,730.88,App,send,T011661
U100678,2025-05-08,418.4,App,send,T011662
U102189,2025-07-25,207.27,Agent,topup,T011663
U100764,2025-06-04,19.67,Agent,send,T011664
U101244,2025-05-06,709.72,Agent,send,T011665
U102364,2025-05-17,238.54,USSD,send,T011666
U101349,2025-05-13,801.37,App,send,T011667
U102774,2025-06-29,69.45,Agent,topup,T011668
U100941,2025-05-29,54.65,App,send,T011669
U100943,2025-07-04,588.54,App,loan,T011670
U100735,2025-06-07,529.6,USSD,send,T011671
U100861,2025-07-28,914.58,Agent,send,T011672
U101239,2025-05-14,141.56,App,loan,T011673
U102746,2025-05-10,399.72,App,send,T011674
U100057,2025-07-15,741.49,USSD,loan,T011675
U102525,2025-07-03,427.48,App,loan,T011676
U101870,2025-05-19,737.4,Agent,loan,T011677
U102170,2025-06-30,783.15,App,bill,T011678
U101007,2025-05-31,842.28,Agent,send,T011679
U100770,2025-05-28,915.45,USSD,bill,T011680
U100278,2025-07-08,226.56,Agent,loan,T011681
U102568,2025-07-15,649.03,USSD,bill,T011682
U102861,2025-07-15,122.33,Agent,bill,T011683
U101035,2025-05-08,281.92,App,topup,T011684
U100840,2025-06-03,260.94,App,topup,T011685
U101527,2025-06-27,717.96,Agent,bill,T011686
U101357,2025-07-16,914.47,App,topup,T011687
U102594,2025-06-17,815.83,USSD,send,T011688
U100005,2025-05-01,892.16,Agent,loan,T011689
U101120,2025-06-29,535.9,App,send,T011690
U101390,2025-07-25,602.22,Agent,loan,T011691
U101177,2025-06-26,674.55,USSD,send,T011692
U102290,2025-06-09,745.71,Agent,topup,T011693
U101387,2025-05-16,251.64,USSD,loan,T011694
U101354,2025-06-04,236.94,Agent,send,T011695
U101842,2025-07-21,794.1,Agent,topup,T011696
U101509,2025-05-24,190.69,USSD,loan,T011697
U102146,2025-05-18,80.61,Agent,send,T011698
U100047,2025-06-18,847.29,Agent,send,T011699
U101749,2025-05-27,152.0,Agent,loan,T011700
U101046,2025-06-19,781.14,USSD,loan,T011701
U102378,2025-07-26,768.48,App,send,T011702
U101716,2025-07-27,560.24,App,bill,T011703
U102776,2025-05-02,675.19,USSD,bill,T011704
U102522,2025-06-16,115.76,Agent,send,T011705
U102021,2025-05-30,48.11,USSD,bill,T011706
U101397,2025-07-26,116.88,Agent,loan,T011707
U101182,2025-05-16,831.99,App,topup,T011708
U100102,2025-05-05,381.02,USSD,send,T011709
U102526,2025-07-02,14.66,USSD,bill,T011710
U102120,2025-05-23,958.18,USSD,topup,T011711
U101311,2025-07-07,162.25,USSD,loan,T011712
U100488,2025-05-29,599.89,App,loan,T011713
U102927,2025-05-25,913.62,Agent,bill,T011714
U101997,2025-06-12,912.46,Agent,send,T011715
U102166,2025-06-11,479.82,App,bill,T011716
U102185,2025-06-01,654.27,Agent,topup,T011717
U100663,2025-05-03,726.15,App,bill,T011718
U102731,2025-05-26,602.86,Agent,bill,T011719
U100464,2025-07-11,236.48,App,send,T011720
U102930,2025-07-12,933.05,Agent,bill,T011721
U101099,2025-07-02,197.18,App,topup,T011722
U101129,2025-06-13,415.88,App,bill,T011723
U101458,2025-07-03,124.18,Agent,loan,T011724
U102259,2025-05-07,516.98,App,loan,T011725
U101939,2025-06-01,482.43,App,send,T011726
U101261,2025-06-22,230.76,Agent,loan,T011727
U100494,2025-05-03,502.54,Agent,bill,T011728
U100580,2025-05-12,465.91,App,loan,T011729
U102966,2025-07-23,624.93,USSD,loan,T011730
U101154,2025-07-28,929.26,USSD,topup,T011731
U102453,2025-06-29,859.0,App,bill,T011732
U100075,2025-05-01,873.59,USSD,loan,T011733
U101771,2025-07-10,935.58,USSD,bill,T011734
U101519,2025-06-24,694.04,USSD,send,T011735
U101711,2025-05-01,393.66,Agent,bill,T011736
U100612,2025-05-29,340.73,App,topup,T011737
U101625,2025-06-05,582.29,App,send,T011738
U100300,2025-05-19,98.94,Agent,loan,T011739
U100716,2025-07-26,114.28,App,topup,T011740
U102985,2025-06-14,18.07,App,send,T011741
U102845,2025-06-05,30.15,USSD,loan,T011742
U102568,2025-06-06,647.11,USSD,topup,T011743
U102726,2025-05-03,203.74,USSD,send,T011744
U101671,2025-07-06,733.92,App,loan,T011745
U100286,2025-07-04,581.99,App,loan,T011746
U102773,2025-05-26,271.43,App,loan,T011747
U102427,2025-07-06,333.29,Agent,send,T011748
U101479,2025-06-05,745.34,App,bill,T011749
U100190,2025-06-01,297.0,USSD,loan,T011750
U100988,2025-06-04,354.83,App,send,T011751
U102099,2025-07-16,785.33,USSD,loan,T011752
U101201,2025-06-18,64.89,App,topup,T011753
U100675,2025-07-21,983.14,USSD,bill,T011754
U101664,2025-07-15,857.42,App,topup,T011755
U101730,2025-06-10,408.22,Agent,send,T011756
U100752,2025-06-08,223.84,App,send,T011757
U102039,2025-07-07,631.01,Agent,topup,T011758
U100432,2025-06-02,118.68,Agent,topup,T011759
U102189,2025-05-12,574.35,App,send,T011760
U102869,2025-06-02,323.21,App,topup,T011761
U101857,2025-07-08,86.79,App,bill,T011762
U102625,2025-05-25,521.42,USSD,loan,T011763
U102560,2025-06-22,575.32,Agent,send,T011764
U102900,2025-05-18,333.49,App,topup,T011765
U100888,2025-06-16,36.17,USSD,loan,T011766
U102362,2025-05-27,741.13,Agent,loan,T011767
U101654,2025-05-25,949.23,Agent,bill,T011768
U102974,2025-05-08,266.65,USSD,loan,T011769
U101121,2025-07-27,325.53,App,bill,T011770
U101059,2025-06-12,403.51,App,loan,T011771
U100850,2025-07-28,249.05,App,send,T011772
U100912,2025-07-04,728.79,USSD,loan,T011773
U100405,2025-05-08,381.76,USSD,topup,T011774
U100964,2025-07-17,285.14,Agent,topup,T011775
U101499,2025-07-03,248.2,Agent,send,T011776
U100495,2025-07-27,908.92,Agent,send,T011777
U102428,2025-05-30,288.84,App,send,T011778
U100367,2025-07-22,136.92,USSD,topup,T011779
U100211,2025-06-18,488.61,Agent,send,T011780
U102192,2025-07-25,495.55,Agent,bill,T011781
U100400,2025-05-11,304.05,USSD,loan,T011782
U101710,2025-05-02,651.68,USSD,send,T011783
U102021,2025-07-17,38.18,USSD,topup,T011784
U102622,2025-05-12,659.95,App,loan,T011785
U102883,2025-07-17,368.01,USSD,topup,T011786
U101530,2025-07-12,960.59,USSD,bill,T011787
U101076,2025-05-10,428.59,App,topup,T011788
U100624,2025-05-23,681.36,Agent,bill,T011789
U101876,2025-05-07,763.19,USSD,loan,T011790
U100145,2025-05-17,57.34,USSD,bill,T011791
U102364,2025-06-05,2.45,App,topup,T011792
U101558,2025-05-06,108.76,App,bill,T011793
U102272,2025-05-14,99.06,App,bill,T011794
U100395,2025-06-24,544.52,USSD,bill,T011795
U100232,2025-07-16,58.64,Agent,loan,T011796
U101372,2025-05-23,435.3,Agent,bill,T011797
U101583,2025-07-14,563.62,USSD,bill,T011798
U102447,2025-05-08,858.78,USSD,loan,T011799
U101893,2025-07-22,361.2,USSD,send,T011800
U100657,2025-05-07,246.67,App,send,T011801
U100335,2025-04-30,755.04,USSD,topup,T011802
U100732,2025-07-09,612.76,USSD,send,T011803
U102576,2025-05-01,90.42,App,loan,T011804
U101763,2025-07-10,165.83,Agent,bill,T011805
U100699,2025-07-17,24.22,App,send,T011806
U101880,2025-06-02,137.57,App,send,T011807
U102425,2025-07-23,301.26,USSD,topup,T011808
U100767,2025-07-27,25.42,App,bill,T011809
U100346,2025-06-28,673.54,Agent,bill,T011810
U101897,2025-05-06,456.11,Agent,loan,T011811
U100864,2025-05-15,289.52,Agent,topup,T011812
U101826,2025-06-25,149.9,App,loan,T011813
U100925,2025-06-29,316.07,App,topup,T011814
U101598,2025-07-23,735.78,Agent,loan,T011815
U101910,2025-06-13,254.8,USSD,bill,T011816
U100855,2025-06-30,744.34,Agent,bill,T011817
U100667,2025-07-23,321.62,USSD,topup,T011818
U101304,2025-06-01,324.29,Agent,bill,T011819
U100491,2025-07-15,315.61,App,bill,T011820
U101016,2025-07-03,421.58,App,bill,T011821
U100982,2025-05-10,548.06,App,bill,T011822
U100963,2025-06-28,3.28,Agent,bill,T011823
U102287,2025-05-11,757.03,Agent,send,T011824
U101745,2025-05-05,851.26,Agent,send,T011825
U101222,2025-07-07,300.95,App,bill,T011826
U102827,2025-05-13,50.76,Agent,loan,T011827
U102371,2025-05-19,192.91,USSD,bill,T011828
U102865,2025-07-28,486.29,Agent,send,T011829
U100413,2025-07-11,327.07,USSD,send,T011830
U102167,2025-07-28,546.25,USSD,topup,T011831
U102346,2025-05-07,340.42,USSD,bill,T011832
U101112,2025-05-18,347.86,Agent,bill,T011833
U102893,2025-05-08,660.67,App,loan,T011834
U101408,2025-07-08,239.69,App,bill,T011835
U101941,2025-05-08,411.5,Agent,send,T011836
U102491,2025-04-30,553.22,USSD,topup,T011837
U101281,2025-06-11,55.15,App,topup,T011838
U101132,2025-07-15,308.67,App,topup,T011839
U101875,2025-07-05,363.03,USSD,loan,T011840
U102771,2025-05-22,53.83,USSD,topup,T011841
U102414,2025-05-20,340.22,App,topup,T011842
U101752,2025-05-04,576.26,USSD,topup,T011843
U101225,2025-07-08,36.47,App,send,T011844
U100118,2025-05-07,269.56,USSD,send,T011845
U102572,2025-06-06,627.15,Agent,bill,T011846
U101593,2025-05-31,27.28,USSD,topup,T011847
U101254,2025-06-29,635.06,App,send,T011848
U102540,2025-06-20,423.56,USSD,topup,T011849
U101269,2025-05-18,603.82,USSD,loan,T011850
U100220,2025-06-15,374.42,USSD,loan,T011851
U101841,2025-07-18,963.38,Agent,send,T011852
U101068,2025-05-19,359.43,Agent,bill,T011853
U100786,2025-07-07,416.86,App,topup,T011854
U100790,2025-06-17,81.54,Agent,topup,T011855
U100302,2025-06-27,698.36,Agent,send,T011856
U102942,2025-07-07,47.81,App,send,T011857
U102793,2025-05-18,964.26,App,topup,T011858
U102222,2025-06-14,489.61,App,send,T011859
U100137,2025-05-27,947.2,Agent,loan,T011860
U102289,2025-07-10,601.79,Agent,send,T011861
U102340,2025-07-04,691.62,Agent,loan,T011862
U100044,2025-06-26,693.89,USSD,loan,T011863
U101760,2025-07-22,509.83,Agent,bill,T011864
U100818,2025-07-22,823.01,App,loan,T011865
U101312,2025-05-05,33.45,Agent,topup,T011866
U100922,2025-06-11,898.92,App,topup,T011867
U102008,2025-05-17,141.13,USSD,send,T011868
U100442,2025-06-18,844.89,USSD,send,T011869
U101474,2025-04-30,305.58,Agent,topup,T011870
U101144,2025-05-07,377.23,Agent,bill,T011871
U101959,2025-05-17,656.76,Agent,bill,T011872
U101016,2025-05-19,592.95,App,loan,T011873
U100728,2025-05-25,979.63,Agent,send,T011874
U100370,2025-05-13,819.34,USSD,topup,T011875
U102728,2025-07-24,936.3,Agent,bill,T011876
U102339,2025-06-21,413.8,App,send,T011877
U100837,2025-06-24,183.31,App,send,T011878
U100665,2025-05-18,11.9,Agent,topup,T011879
U101554,2025-07-06,656.74,USSD,send,T011880
U100452,2025-05-12,491.71,Agent,bill,T011881
U101324,2025-07-07,689.95,USSD,bill,T011882
U100202,2025-07-12,346.27,Agent,send,T011883
U102883,2025-05-07,932.45,USSD,loan,T011884
U100375,2025-05-18,301.57,USSD,loan,T011885
U100567,2025-05-18,296.55,App,loan,T011886
U102025,2025-07-21,478.0,Agent,send,T011887
U101053,2025-05-31,629.8,Agent,send,T011888
U100355,2025-07-12,16.85,App,send,T011889
U102587,2025-05-22,887.39,Agent,loan,T011890
U101128,2025-05-15,618.31,App,bill,T011891
U102688,2025-06-07,589.44,USSD,bill,T011892
U101657,2025-06-30,266.65,USSD,topup,T011893
U102013,2025-07-20,339.44,App,send,T011894
U101815,2025-06-26,488.85,Agent,send,T011895
U100027,2025-05-28,363.38,App,loan,T011896
U100716,2025-06-27,991.47,USSD,bill,T011897
U101576,2025-06-09,224.77,App,loan,T011898
U100810,2025-06-18,955.28,App,bill,T011899
U102239,2025-07-01,553.75,App,send,T011900
U100103,2025-05-27,760.21,App,send,T011901
U100690,2025-05-21,251.5,App,send,T011902
U100542,2025-06-10,449.79,USSD,send,T011903
U101593,2025-05-24,961.55,App,bill,T011904
U102743,2025-07-19,582.6,USSD,loan,T011905
U101211,2025-06-02,299.03,App,topup,T011906
U102997,2025-07-10,503.43,Agent,bill,T011907
U100715,2025-05-23,94.37,Agent,topup,T011908
U101991,2025-06-20,254.25,Agent,topup,T011909
U100318,2025-04-30,981.56,Agent,bill,T011910
U100225,2025-07-02,659.71,USSD,loan,T011911
U102281,2025-07-25,723.92,Agent,send,T011912
U100829,2025-07-05,433.11,App,loan,T011913
U100287,2025-05-24,630.95,Agent,bill,T011914
U102409,2025-05-27,668.68,Agent,send,T011915
U102592,2025-07-12,153.6,App,topup,T011916
U101849,2025-05-15,879.94,USSD,send,T011917
U101255,2025-05-06,351.05,USSD,send,T011918
U102418,2025-05-05,466.14,App,topup,T011919
U100188,2025-05-06,603.83,Agent,loan,T011920
U100190,2025-06-16,222.57,Agent,topup,T011921
U102885,2025-06-02,274.67,App,bill,T011922
U100638,2025-07-26,496.72,USSD,loan,T011923
U102568,2025-07-10,665.58,USSD,bill,T011924
U101252,2025-05-05,944.07,USSD,topup,T011925
U102698,2025-06-29,295.25,USSD,loan,T011926
U101054,2025-07-12,569.7,USSD,send,T011927
U101021,2025-07-18,99.5,App,send,T011928
U101525,2025-06-10,127.98,App,send,T011929
U102560,2025-05-07,531.61,USSD,bill,T011930
U102214,2025-07-04,533.01,App,topup,T011931
U101743,2025-07-13,798.03,Agent,loan,T011932
U101573,2025-07-26,34.06,Agent,topup,T011933
U100951,2025-07-08,149.0,USSD,send,T011934
U100292,2025-06-12,247.15,Agent,bill,T011935
U102909,2025-05-01,165.88,USSD,bill,T011936
U102356,2025-07-11,682.67,USSD,bill,T011937
U101841,2025-07-04,20.25,App,loan,T011938
U101647,2025-05-08,546.31,App,send,T011939
U100354,2025-05-30,993.82,Agent,topup,T011940
U100648,2025-06-26,278.92,App,loan,T011941
U100770,2025-07-13,57.59,App,bill,T011942
U100322,2025-07-27,278.12,App,loan,T011943
U101466,2025-07-27,438.79,USSD,bill,T011944
U102787,2025-06-04,274.61,USSD,send,T011945
U101808,2025-07-06,759.92,App,topup,T011946
U100020,2025-07-05,68.12,USSD,bill,T011947
U102079,2025-06-27,456.1,USSD,loan,T011948
U102173,2025-07-04,91.28,USSD,send,T011949
U101723,2025-05-06,391.6,USSD,bill,T011950
U102605,2025-06-24,673.15,App,loan,T011951
U100594,2025-05-25,783.35,USSD,bill,T011952
U100631,2025-07-09,77.46,App,loan,T011953
U100217,2025-07-20,890.75,USSD,send,T011954
U101245,2025-05-30,938.36,App,topup,T011955
U102765,2025-06-12,126.39,Agent,bill,T011956
U101354,2025-06-03,201.24,App,loan,T011957
U102892,2025-07-11,806.04,App,loan,T011958
U101155,2025-07-17,792.77,App,send,T011959
U101365,2025-06-15,268.82,App,send,T011960
U102125,2025-06-04,325.83,App,send,T011961
U102722,2025-06-17,663.44,USSD,topup,T011962
U100077,2025-05-29,781.41,USSD,loan,T011963
U102839,2025-07-13,107.9,Agent,send,T011964
U102578,2025-06-16,615.95,Agent,loan,T011965
U101348,2025-05-30,738.71,Agent,send,T011966
U100926,2025-06-22,101.6,Agent,loan,T011967
U100090,2025-07-11,976.5,Agent,loan,T011968
U102127,2025-05-18,741.36,USSD,loan,T011969
U101068,2025-05-22,694.39,Agent,send,T011970
U101729,2025-06-26,847.74,App,loan,T011971
U101312,2025-05-16,434.14,App,loan,T011972
U101762,2025-05-04,492.77,Agent,bill,T011973
U100484,2025-07-06,731.74,Agent,topup,T011974
U100094,2025-06-03,202.11,Agent,bill,T011975
U100597,2025-06-08,655.09,USSD,loan,T011976
U102506,2025-06-14,299.61,App,send,T011977
U101381,2025-07-24,947.96,USSD,send,T011978
U102729,2025-06-13,368.33,App,loan,T011979
U102106,2025-05-31,785.36,Agent,bill,T011980
U100366,2025-07-28,106.58,Agent,send,T011981
U100329,2025-07-16,381.14,USSD,loan,T011982
U100817,2025-07-21,272.56,App,bill,T011983
U100478,2025-06-08,697.99,Agent,loan,T011984
U101684,2025-06-14,453.36,USSD,send,T011985
U102850,2025-07-23,952.16,Agent,bill,T011986
U101189,2025-07-26,25.26,App,send,T011987
U100822,2025-06-14,761.0,USSD,topup,T011988
U102811,2025-06-12,385.59,App,loan,T011989
U102407,2025-05-14,619.01,USSD,send,T011990
U100900,2025-05-13,813.36,Agent,bill,T011991
U101900,2025-07-10,22.88,App,loan,T011992
U102240,2025-07-11,978.96,USSD,send,T011993
U102562,2025-06-06,146.71,Agent,bill,T011994
U102581,2025-06-09,941.99,App,topup,T011995
U102126,2025-05-02,760.49,Agent,topup,T011996
U100181,2025-07-23,203.8,App,bill,T011997
U102992,2025-05-13,465.95,App,bill,T011998
U100010,2025-07-15,574.22,Agent,topup,T011999
U101730,2025-05-30,145.07,Agent,topup,T012000
U100616,2025-06-06,350.19,Agent,bill,T012001
U100831,2025-07-23,442.74,App,send,T012002
U100022,2025-06-30,724.54,Agent,bill,T012003
U100816,2025-05-14,182.07,USSD,topup,T012004
U101799,2025-06-07,802.13,App,loan,T012005
U101625,2025-06-04,463.54,USSD,send,T012006
U101490,2025-05-01,938.17,USSD,topup,T012007
U100067,2025-06-11,241.27,USSD,topup,T012008
U101935,2025-07-15,775.51,USSD,send,T012009
U102075,2025-07-18,768.21,Agent,topup,T012010
U100016,2025-07-03,718.3,Agent,topup,T012011
U102308,2025-07-26,261.09,App,loan,T012012
U100211,2025-05-16,278.99,Agent,loan,T012013
U101999,2025-05-14,149.82,USSD,topup,T012014
U101826,2025-06-26,720.41,App,send,T012015
U101757,2025-05-17,907.78,App,loan,T012016
U102841,2025-05-21,616.17,App,send,T012017
U101103,2025-05-09,755.38,USSD,topup,T012018
U100006,2025-05-01,167.43,Agent,topup,T012019
U100874,2025-06-06,578.72,Agent,loan,T012020
U100011,2025-06-14,767.3,USSD,loan,T012021
U100159,2025-05-14,861.77,USSD,topup,T012022
U101229,2025-05-26,686.43,USSD,bill,T012023
U101018,2025-06-01,88.18,App,topup,T012024
U100584,2025-05-19,95.55,App,loan,T012025
U101932,2025-05-02,653.48,USSD,send,T012026
U100145,2025-06-17,589.09,Agent,bill,T012027
U102730,2025-06-07,733.83,App,loan,T012028
U100098,2025-05-15,793.62,Agent,topup,T012029
U100441,2025-05-29,692.13,Agent,send,T012030
U102232,2025-07-19,61.58,USSD,topup,T012031
U100120,2025-07-21,914.75,App,bill,T012032
U102216,2025-06-22,782.63,Agent,topup,T012033
U100171,2025-05-26,932.5,Agent,bill,T012034
U101414,2025-05-22,25.89,Agent,topup,T012035
U102023,2025-05-18,637.31,Agent,loan,T012036
U102123,2025-06-16,369.4,Agent,send,T012037
U102436,2025-06-27,959.99,USSD,bill,T012038
U101705,2025-07-09,655.83,USSD,topup,T012039
U100699,2025-06-17,190.77,Agent,loan,T012040
U101040,2025-06-11,165.92,USSD,send,T012041
U101240,2025-06-11,408.16,USSD,send,T012042
U102853,2025-07-21,996.29,Agent,loan,T012043
U101198,2025-05-15,139.55,USSD,bill,T012044
U100218,2025-06-16,967.71,USSD,loan,T012045
U100347,2025-07-03,912.39,USSD,bill,T012046
U100104,2025-05-05,84.33,USSD,send,T012047
U100411,2025-06-03,157.81,Agent,bill,T012048
U102882,2025-05-10,850.07,App,send,T012049
U100414,2025-05-06,690.97,App,loan,T012050
U101627,2025-05-31,179.42,App,send,T012051
U102393,2025-07-07,937.83,USSD,topup,T012052
U101674,2025-06-15,734.07,App,loan,T012053
U102297,2025-06-28,271.98,App,send,T012054
U100640,2025-05-28,48.11,App,send,T012055
U101277,2025-05-13,68.7,App,topup,T012056
U101151,2025-05-22,257.61,App,bill,T012057
U101216,2025-06-19,5.22,USSD,loan,T012058
U102175,2025-06-16,702.27,USSD,topup,T012059
U102347,2025-07-17,808.66,Agent,send,T012060
U102899,2025-05-21,924.98,App,bill,T012061
U101875,2025-06-09,907.54,App,loan,T012062
U102764,2025-06-16,209.45,Agent,loan,T012063
U100151,2025-05-01,434.68,App,bill,T012064
U101094,2025-05-29,389.91,App,topup,T012065
U101814,2025-06-30,282.37,USSD,bill,T012066
U101947,2025-05-15,74.23,Agent,send,T012067
U102732,2025-06-01,436.91,USSD,topup,T012068
U101153,2025-06-30,698.63,Agent,send,T012069
U101041,2025-05-30,145.45,App,send,T012070
U101140,2025-07-05,25.71,Agent,send,T012071
U100946,2025-06-29,965.67,Agent,loan,T012072
U101279,2025-06-10,597.94,Agent,send,T012073
U102025,2025-06-28,58.25,Agent,topup,T012074
U102308,2025-05-11,292.69,USSD,send,T012075
U100901,2025-06-27,727.48,App,bill,T012076
U102004,2025-05-12,57.7,Agent,bill,T012077
U102725,2025-06-20,668.31,App,topup,T012078
U100523,2025-05-27,315.25,USSD,send,T012079
U101725,2025-06-02,724.58,USSD,send,T012080
U100115,2025-07-09,280.89,Agent,bill,T012081
U100667,2025-06-05,264.34,USSD,topup,T012082
